# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = gpa_model
# start_datetime = 2023-01-12 14:36:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 2912102498 (Default)
# output
#   file = examples\gpa\gpaMCMC20k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,nationality,perfect,gpa
-1.84647,0,0.154407,0,1,1,4.31972,0.639402,0.11963,3.95368
-2.61365,0.18411,0.154407,1,2,1,5.72603,0.578451,0.174004,2.97644
-2.56879,0.88861,0.154407,3,9,1,3.05181,0.540968,0.296591,1.8049
-1.61395,0.874712,0.154407,3,8,1,3.00178,0.522098,0.144787,3.86298
-1.61395,0.455764,0.154407,1,3,1,2.50986,0.522098,0.144787,3.86298
-1.59795,0.799965,0.154407,2,5,1,1.70717,0.57475,0.152318,3.81009
-1.63469,0.499672,0.154407,1,2,1,2.00459,0.609214,0.160717,3.36917
-1.63469,0,0.154407,0,1,1,2.95961,0.609214,0.160717,3.36917
-1.63469,0,0.154407,0,1,1,2.88921,0.609214,0.160717,3.36917
-1.55832,0.451794,0.154407,4,18,1,2.76572,0.527171,0.153348,3.96436
-2.93562,0.409102,0.154407,4,15,0,3.38794,0.494541,0.230288,1.39219
-1.66187,0.961512,0.154407,4,26,1,2.73915,0.707371,0.808662,3.21081
-1.66187,0,0.154407,0,1,1,2.79114,0.707371,0.808662,3.21081
-1.57555,0.710543,0.154407,3,10,1,2.10437,0.528842,0.829847,3.16516
-1.79686,0.408903,0.154407,3,15,0,3.37646,0.508434,0.881076,3.69382
-1.79686,0,0.154407,0,1,1,2.27143,0.508434,0.881076,3.69382
-2.34776,0.564581,0.154407,3,11,1,2.91298,0.369055,0.790267,4.51626
-2.2509,0.799745,0.154407,2,5,1,3.09138,0.423097,0.759889,6.16402
-2.27138,0.994359,0.154407,3,15,0,4.26525,0.404335,0.43201,7.74641
-1.4036,0.75,0.154407,2,4,1,2.09204,0.451796,0.447594,8.19992
-2.18027,0.455579,0.154407,1,3,1,3.65442,0.415553,0.427969,7.44803
-2.19292,0.666667,0.154407,1,3,1,8.16139,0.369599,0.277683,6.05909
-2.24065,0.799598,0.154407,2,5,1,2.95,0.291327,0.293803,4.59546
-1.13756,0.995471,0.154407,4,15,0,2.36041,0.519791,0.319934,3.18806
-1.13756,0.455833,0.154407,1,3,1,1.66294,0.519791,0.319934,3.18806
-1.37143,0.619283,0.154407,4,16,1,2.45616,0.756216,0.63493,3.2237
-2.51266,0.493714,0.154407,2,5,0,2.70365,0.779397,0.652861,2.95069
-2.95977,0.886546,0.154407,3,9,1,3.8754,0.520252,0.803952,1.56134
-2.99303,0.899406,0.154407,3,10,1,4.62942,0.681339,0.421184,1.05944
-1.95705,0.99631,0.154407,3,15,0,3.78837,0.239177,0.61975,8.58896
-2.76343,0.995898,0.154407,3,7,0,3.02387,0.129251,0.699386,8.89789
-2.89196,0.999539,0.154407,2,3,0,2.93794,0.124899,0.714927,8.97992
-2.88986,0.711157,0.154407,3,10,1,4.11441,0.21121,0.685458,9.39401
-2.45456,0.908875,0.154407,3,11,1,3.09366,0.184897,0.695109,8.88667
-2.61239,0.76561,0.154407,3,15,1,2.88468,0.166729,0.670106,9.02653
-2.48638,0.759182,0.154407,3,12,1,3.16806,0.12772,0.583526,8.7005
-2.53744,0.74861,0.154407,3,14,1,3.11757,0.117061,0.337429,8.52308
-2.48242,0.579745,0.154407,4,15,0,3.23539,0.146694,0.34594,8.76151
-3.3699,0.853464,0.154407,2,7,1,4.73211,0.253715,0.173692,9.51044
-3.48443,0.75,0.154407,2,4,1,4.34723,0.382131,0.185316,9.67275
-3.66494,0.874703,0.154407,3,8,1,5.41491,0.238805,0.701186,9.74624
-5.00347,0.883335,0.154407,3,9,1,5.74053,0.0884593,0.907572,9.6204
-4.06902,0.875233,0.154407,4,15,0,5.95147,0.253767,0.966104,8.85478
-4.56546,0.665061,0.154407,1,3,1,6.4441,0.169003,0.966589,9.06943
-4.85955,0.793763,0.154407,3,14,1,6.63836,0.160147,0.978557,8.85911
-5.27201,0.999174,0.154407,3,7,0,5.60729,0.19397,0.984359,9.14186
-4.74791,0.749096,0.154407,4,15,0,5.58286,0.228429,0.984655,8.60877
-3.30059,0.538912,0.154407,4,15,0,6.08081,0.733032,0.820714,1.50733
-3.52188,0.899486,0.154407,3,10,1,3.63025,0.803082,0.817096,1.46453
-2.94468,0.857143,0.154407,2,7,1,4.09659,0.765208,0.708055,1.70882
-2.21883,1,0.154407,4,15,0,3.24885,0.256412,0.647869,4.95966
-2.24684,0.936428,0.154407,4,16,1,2.86891,0.367238,0.240534,4.69647
-2.03876,0.75,0.154407,2,4,1,2.58613,0.479415,0.316945,5.95107
-2.03876,0,0.154407,0,1,1,4.86431,0.479415,0.316945,5.95107
-2.36865,0.887979,0.154407,3,9,1,2.77788,0.473232,0.184539,4.78345
-2.85434,0.496703,0.154407,1,2,1,6.95403,0.440371,0.120565,3.27983
-2.63225,0.5,0.154407,1,2,1,4.40246,0.506283,0.1659,2.94862
-2.85205,0.798921,0.154407,2,5,1,3.06057,0.453382,0.161159,2.21255
-2.21021,0.999964,0.154407,4,15,0,3.02647,0.340014,0.274744,4.31315
-2.23853,0.954025,0.154407,4,22,1,2.59762,0.639833,0.407804,2.58281
-3.13985,0.88521,0.154407,3,9,1,3.3422,0.322157,0.222735,1.31904
-3.6278,0.999206,0.154407,4,15,0,4.06397,0.61811,0.237981,0.665027
-2.24388,0.999996,0.154407,4,15,0,3.92534,0.3573,0.72108,3.57203
-3.36422,0.993681,0.154407,3,7,0,3.48519,0.271819,0.898544,2.58526
-4.43202,0.993105,0.154407,2,7,0,5.40694,0.19788,0.942028,1.64107
-3.78548,0.923077,0.154407,3,13,1,7.41839,0.157569,0.229449,1.08484
-3.16434,0.916667,0.154407,3,12,1,3.89688,0.178505,0.363341,1.4578
-4.01507,0.997817,0.154407,4,15,0,4.39086,0.171001,0.553203,0.544567
-3.96217,0.855926,0.154407,2,7,1,6.27767,0.143837,0.434999,0.673888
-3.19444,0.933318,0.154407,3,15,1,4.60013,0.0891721,0.414389,2.94973
-3.24729,0.999892,0.154407,4,15,0,3.68877,0.0919074,0.274238,3.73729
-3.25846,0.923059,0.154407,3,13,1,3.41083,0.0817867,0.335376,3.5747
-3.14926,0.887027,0.154407,3,9,1,4.69174,0.080362,0.43839,3.80355
-3.74901,0.96059,0.154407,4,26,1,4.2149,0.0304317,0.648662,8.48152
-6.30195,0.665634,0.154407,4,23,0,9.70071,0.957332,0.214342,0.27394
-6.07174,1,0.154407,4,31,0,6.96623,0.92461,0.294626,0.161883
-2.58176,0.949672,0.154407,4,20,1,6.5859,0.346196,0.83681,4.27327
-2.56653,0.908718,0.154407,3,11,1,3.25897,0.582572,0.945886,3.48294
-1.97581,0.411116,0.154407,4,15,0,4.02819,0.340114,0.451102,4.77437
-2.53455,0.995799,0.154407,3,15,0,5.01478,0.549451,0.752509,2.20707
-2.41157,0.666667,0.154407,1,3,1,3.36529,0.584503,0.76364,2.86868
-3.3908,0.994058,0.154407,4,15,0,3.85463,0.709768,0.647189,0.776346
-3.02053,0.947192,0.154407,4,20,1,5.39146,0.332807,0.728825,1.27366
-3.9681,0.993839,0.154407,4,15,0,5.13535,0.0462661,0.502427,2.19676
-2.97815,0.915558,0.154407,3,12,1,8.18541,0.293589,0.770621,1.66545
-3.62484,0.89791,0.154407,3,10,1,4.66298,0.332611,0.373246,0.542723
-4.7572,0.891617,0.154407,3,10,1,7.34074,0.622823,0.975102,1.84733
-4.24391,0.998765,0.154407,4,15,0,5.81262,0.69843,0.877431,0.679766
-2.73559,1,0.154407,4,15,0,4.67108,0.420204,0.423135,1.24578
-2.85693,0.955567,0.154407,4,23,1,3.71391,0.104623,0.438531,5.3077
-4.16225,0.906404,0.154407,3,11,1,4.63523,0.0267803,0.568133,5.80511
-5.83678,0.995571,0.154407,3,11,0,7.05806,0.00646584,0.703751,6.79195
-2.64856,0.999823,0.154407,5,31,0,6.38732,0.359922,0.146422,4.34635
-2.66542,0.749468,0.154407,2,4,1,6.15187,0.224546,0.309981,2.48594
-3.4043,0.887158,0.154407,3,9,1,3.86734,0.0962002,0.587031,1.96116
-3.61178,0.923068,0.154407,3,13,1,4.28353,0.0631545,0.48963,2.40465
-3.55695,0.922997,0.154407,3,13,1,4.45926,0.0698578,0.273814,6.70924
-3.15125,0.956236,0.154407,4,24,1,5.06389,0.200415,0.278796,1.57695
-4.73984,0.994537,0.154407,4,15,0,5.63331,0.0262851,0.824372,3.81089
-3.42825,0.998732,0.154407,4,15,0,5.61954,0.170457,0.636896,1.11689
-3.70981,0.922513,0.154407,3,13,1,4.18506,0.0811675,0.480727,1.55767
-3.23187,0.922995,0.154407,3,13,1,5.4917,0.683778,0.619829,0.846597
-2.51638,0.930235,0.154407,3,15,1,4.61459,0.465629,0.384129,1.64117
-2.47152,0.907251,0.154407,3,11,1,4.17105,0.629841,0.557058,1.78773
-2.81639,0.797863,0.154407,2,5,1,5.16672,0.594336,0.658987,1.26384
-2.75709,0.937499,0.154407,4,16,1,3.15387,0.450022,0.710644,1.46055
-3.48542,0.871412,0.154407,3,8,1,4.18179,0.363951,0.776241,0.831143
-2.08652,0.999261,0.154407,4,15,0,4.23924,0.407303,0.290491,4.76695
-1.96743,0.94507,0.154407,4,19,1,2.19745,0.427294,0.418243,9.04495
-1.74386,0.5,0.154407,1,2,1,3.45953,0.359115,0.389909,8.64026
-1.87624,0.586648,0.154407,2,7,1,2.37076,0.338158,0.437954,8.84344
-1.87624,0,0.154407,0,1,1,5.1114,0.338158,0.437954,8.84344
-1.82402,0.758535,0.154407,3,12,1,2.52942,0.327317,0.510088,8.76968
-1.95838,0.789786,0.154407,3,15,0,3.17708,0.441467,0.628357,5.70542
-1.99684,0.499832,0.154407,1,2,1,2.34926,0.483991,0.653472,5.99691
-1.99684,0,0.154407,0,1,1,3.68836,0.483991,0.653472,5.99691
-0.915451,0.99191,0.154407,3,15,0,2.53426,0.514446,0.532592,3.853
-0.915451,0.275095,0.154407,2,4,1,2.28914,0.514446,0.532592,3.853
-2.10814,0.18339,0.154407,1,2,1,4.04986,0.473811,0.606198,2.85719
-2.36939,0.74911,0.154407,2,4,1,2.65825,0.39457,0.638544,2.16539
-2.12817,0.5,0.154407,1,2,1,4.87747,0.49035,0.6689,3.13196
-2.24494,0.666158,0.154407,1,3,1,3.62839,0.392352,0.649444,2.65836
-2.14293,0.75,0.154407,2,4,1,2.72807,0.455235,0.710276,3.58118
-2.65042,0.795499,0.154407,2,5,1,4.10324,0.377901,0.686986,1.67881
-3.20902,0.831883,0.154407,2,6,1,5.12669,0.196817,0.560649,1.17565
-3.22343,0.999434,0.154407,4,15,0,4.07615,0.0791096,0.642973,3.90893
-2.6009,0.928516,0.154407,3,14,1,3.79534,0.175294,0.556555,2.9502
-2.44191,0.95356,0.154407,4,22,1,3.53163,0.38118,0.235457,7.12431
-2.29168,0.856947,0.154407,2,7,1,3.23961,0.328769,0.244393,5.43849
-2.75608,0.748485,0.154407,2,4,1,4.37028,0.449411,0.125236,6.24896
-2.75608,0,0.154407,0,1,1,3.39854,0.449411,0.125236,6.24896
-2.75608,0,0.154407,0,1,1,4.4441,0.449411,0.125236,6.24896
-2.75608,0,0.154407,0,1,1,11.957,0.449411,0.125236,6.24896
-2.94124,0.499437,0.154407,1,2,1,3.52939,0.386909,0.108039,6.37907
-2.94124,0,0.154407,0,1,1,3.953,0.386909,0.108039,6.37907
-2.94124,0,0.154407,0,1,1,5.89411,0.386909,0.108039,6.37907
-2.94124,0,0.154407,0,1,1,6.11717,0.386909,0.108039,6.37907
-2.63551,0.5,0.154407,1,2,1,4.98684,0.420864,0.136304,5.13556
-2.2783,0.749733,0.154407,2,4,1,4.02929,0.320218,0.259034,5.69058
-2.5137,0.922018,0.154407,3,13,1,3.42905,0.367461,0.475786,1.67837
-1.27527,0.874685,0.154407,3,8,1,2.17711,0.673826,0.299925,3.34751
-1.31356,0.499874,0.154407,1,2,1,2.35031,0.648062,0.241047,3.86184
-1.31356,0,0.154407,0,1,1,2.00698,0.648062,0.241047,3.86184
-1.56631,0.498732,0.154407,1,2,1,2.81015,0.629503,0.187445,3.16286
-1.23348,0.59187,0.154407,2,4,1,2.40159,0.6878,0.304614,3.79919
-1.23348,0.183414,0.154407,1,2,1,4.1095,0.6878,0.304614,3.79919
-1.23348,0,0.154407,0,1,1,2.4528,0.6878,0.304614,3.79919
-1.29242,0.749626,0.154407,2,4,1,1.39492,0.738584,0.357572,3.509
-1.30293,0.499733,0.154407,1,2,1,2.97835,0.686839,0.272368,3.75532
-1.30293,0,0.154407,0,1,1,4.01048,0.686839,0.272368,3.75532
-1.4653,0.855538,0.154407,2,7,1,1.99797,0.788093,0.32742,3.62448
-1.22923,0.5,0.154407,1,2,1,3.04868,0.708953,0.378848,3.31543
-2.50175,0.183261,0.154407,1,2,1,4.34331,0.701383,0.294423,2.51666
-1.13268,0.832154,0.154407,2,6,1,2.83429,0.687863,0.490976,3.29338
-1.17218,0.749806,0.154407,2,4,1,1.39172,0.720006,0.47321,3.4737
-1.096,0.620259,0.154407,4,15,0,1.7234,0.558622,0.69157,3.7262
-2.42197,0.432745,0.154407,2,4,1,2.8788,0.569145,0.733145,2.45016
-1.44279,0.799795,0.154407,2,5,1,2.31746,0.772762,0.670587,3.38975
-1.37311,0.666603,0.154407,1,3,1,1.70384,0.746841,0.646684,3.14856
-1.35566,0.728011,0.154407,2,6,1,1.88416,0.704954,0.682164,3.00714
-1.33888,0.727985,0.154407,2,6,1,1.46378,0.686679,0.70016,3.08962
-1.33888,0,0.154407,0,1,1,5.97651,0.686679,0.70016,3.08962
-1.33888,0.585668,0.154407,2,7,1,2.68574,0.686679,0.70016,3.08962
-2.50549,0.506703,0.154407,3,11,1,2.87271,0.444773,0.813773,3.2149
-2.50549,0,0.154407,0,1,1,6.2428,0.444773,0.813773,3.2149
-2.45906,0.996732,0.154407,4,15,0,3.03702,0.122379,0.643367,8.49771
-2.22327,1,0.154407,2,3,0,2.48177,0.148358,0.641007,8.36194
-2.63818,0.606684,0.154407,3,9,1,3.84332,0.0914034,0.35551,8.34341
-3.06347,0.613033,0.154407,3,14,1,4.25818,0.108113,0.560442,7.30855
-2.41118,0.999698,0.154407,4,15,0,3.50928,0.513852,0.265154,2.43688
-2.11835,0.998522,0.154407,4,15,0,3.00826,0.289258,0.421093,3.995
-2.0817,0.99988,0.154407,4,15,0,2.32426,0.407756,0.548464,7.03621
-2.36673,0.830542,0.154407,2,6,1,3.45,0.440917,0.726646,7.41783
-2.49465,0.99855,0.154407,2,7,0,2.66374,0.421942,0.743733,7.69216
-2.30941,0.5,0.154407,1,2,1,4.57343,0.34315,0.661767,7.30514
-2.05082,0.5,0.154407,1,2,1,4.33993,0.453275,0.613672,6.76252
-2.08238,0.666577,0.154407,1,3,1,2.35625,0.418124,0.64423,6.62773
-2.0568,0.799989,0.154407,2,5,1,2.14786,0.46494,0.601787,6.88469
-2.10707,0.99603,0.154407,4,15,0,2.98505,0.370372,0.596394,3.17297
-2.88453,0.996591,0.154407,4,15,0,3.05433,0.49619,0.831687,1.99479
-3.32897,0.930215,0.154407,3,15,1,4.85205,0.201165,0.880798,3.05996
-1.97893,0.99196,0.154407,4,15,0,4.93102,0.190062,0.653052,8.22827
-3.04574,0.67655,0.154407,2,7,1,4.71816,0.15465,0.714168,7.67919
-2.2718,1,0.154407,3,7,0,3.07333,0.29436,0.611339,7.02592
-1.91537,0.898556,0.154407,3,10,1,2.37322,0.177144,0.369993,8.00881
-2.1337,0.662868,0.154407,3,15,0,2.52165,0.167166,0.328394,8.28858
-2.73023,0.727076,0.154407,3,13,1,3.67715,0.165391,0.818398,8.64796
-2.87028,0.664505,0.154407,4,15,0,3.62642,0.392295,0.903707,8.86634
-2.77055,0.666667,0.154407,1,3,1,3.49155,0.332293,0.899577,8.67497
-2.6129,0.559317,0.154407,3,8,1,3.8951,0.200524,0.873301,8.12946
-2.69494,0.856644,0.154407,2,7,1,4.50423,0.283273,0.73015,9.33454
-3.52343,0.829425,0.154407,2,6,1,5.24646,0.185783,0.871608,9.31155
-3.5926,0.923019,0.154407,3,13,1,4.5674,0.187577,0.903084,9.17225
-3.37948,0.999857,0.154407,3,7,0,3.87616,0.218945,0.891464,9.17446
-2.83282,0.677476,0.154407,2,7,1,6.34376,0.179224,0.856977,8.60459
-2.96482,0.62273,0.154407,4,15,0,3.64291,0.253368,0.902767,8.68444
-2.19033,1,0.154407,3,7,0,2.99016,0.27296,0.839,8.10585
-2.39258,0.559406,0.154407,3,8,1,2.69642,0.247357,0.863148,8.1163
-2.66397,0.437739,0.154407,3,13,1,3.34375,0.228146,0.895773,8.06767
-2.9429,0.344604,0.154407,3,15,1,4.77089,0.115913,0.491768,2.89784
-4.20561,0.927391,0.154407,3,15,1,5.06203,0.0554844,0.867891,4.57221
-4.77328,0.943449,0.154407,4,20,1,7.6573,0.137945,0.677523,0.336667
-7.62547,0.913571,0.154407,3,12,1,7.8441,0.0257767,0.438359,0.0795419
-6.6309,0.962959,0.154407,4,27,1,10.1654,0.496271,0.535272,0.0212555
-6.54193,0.999939,0.154407,3,7,0,6.70811,0.488911,0.57354,0.0236449
-6.0785,0.998367,0.154407,4,15,0,7.61938,0.717872,0.68747,0.052943
-2.99101,0.999315,0.154407,4,15,0,6.76563,0.185272,0.61479,1.69139
-2.86546,0.909091,0.154407,3,11,1,6.48236,0.202805,0.62051,9.41545
-3.62383,0.494857,0.154407,4,27,1,5.55282,0.0908329,0.234361,7.64481
-4.50569,0.999506,0.154407,4,15,0,5.07456,0.0140877,0.350132,8.48454
-4.3906,0.66389,0.154407,4,15,0,4.93479,0.0119818,0.439292,8.06014
-4.44304,0.462613,0.154407,4,23,1,6.52459,0.0295523,0.792691,4.78373
-5.97229,0.921143,0.154407,3,13,1,6.27855,0.0208634,0.939396,6.75712
-5.17532,0.965455,0.154407,4,29,1,6.72014,0.0139986,0.86021,8.53088
-6.3073,0.641974,0.154407,3,8,1,8.08642,0.00448092,0.852468,8.61198
-5.07693,0.482324,0.154407,3,14,1,6.50984,0.00875494,0.767098,8.19319
-7.104,0.538203,0.154407,4,15,0,7.79133,0.00167578,0.718205,5.85339
-5.92851,0.955319,0.154407,4,23,1,8.69316,0.00711965,0.222196,3.20923
-4.98857,0.923077,0.154407,3,13,1,6.06665,0.0132555,0.30142,5.50395
-2.55505,0.875,0.154407,3,8,1,6.0803,0.183793,0.296772,5.43072
-2.7074,0.664173,0.154407,1,3,1,4.61228,0.207657,0.205114,5.36386
-2.10117,0.908662,0.154407,3,11,1,3.11105,0.154234,0.67777,8.0341
-2.88117,0.47852,0.154407,4,25,1,5.05805,0.448421,0.878396,3.05637
-2.36081,0.916667,0.154407,3,12,1,2.89098,0.435039,0.789892,3.63214
-1.95064,0.914981,0.154407,3,12,1,3.72772,0.412726,0.61941,4.65864
-2.78492,0.994027,0.154407,4,15,0,3.19829,0.449642,0.186612,2.07343
-2.22032,1,0.154407,3,7,0,2.86242,0.36605,0.266939,3.956
-3.19499,0.884161,0.154407,3,9,1,3.34321,0.135293,0.192846,3.4179
-3.13008,0.8,0.154407,2,5,1,4.13388,0.213962,0.129768,3.59171
-2.73176,0.999974,0.154407,4,15,0,3.50196,0.242178,0.260406,2.43463
-1.04657,0.875,0.154407,3,8,1,2.1991,0.598373,0.582407,3.29734
-1.04657,0,0.154407,0,1,1,2.84813,0.598373,0.582407,3.29734
-1.01174,0.647007,0.154407,3,10,1,1.15415,0.585059,0.479196,3.29032
-1.07337,0.665541,0.154407,1,3,1,2.11616,0.673126,0.468116,3.57035
-1.08912,0.499958,0.154407,1,2,1,1.22803,0.694513,0.453644,3.79248
-1.08912,0,0.154407,0,1,1,3.45667,0.694513,0.453644,3.79248
-0.938281,0.671034,0.154407,3,9,1,5.1217,0.552533,0.568534,3.87537
-0.920079,0.5,0.154407,1,2,1,2.19281,0.514099,0.473234,3.79227
-0.920079,0.455935,0.154407,1,3,1,1.24168,0.514099,0.473234,3.79227
-1.98302,0.18381,0.154407,1,2,1,2.48331,0.462663,0.476851,3.32532
-1.98302,0,0.154407,0,1,1,3.04672,0.462663,0.476851,3.32532
-2.5738,0.871574,0.154407,3,8,1,2.84466,0.245281,0.420694,2.15395
-4.8424,0.992158,0.154407,4,15,0,5.16199,0.709439,0.773567,0.223458
-5.21815,0.998726,0.154407,4,15,0,6.13656,0.902281,0.488789,0.252256
-5.77241,0.999028,0.154407,4,15,0,7.34053,0.626872,0.237593,0.0740019
-4.13332,0.936841,0.154407,4,16,1,7.19677,0.422141,0.937925,1.29683
-4.18516,0.888889,0.154407,3,9,1,5.33045,0.479269,0.96851,7.23703
-4.18516,0,0.154407,0,1,1,4.91533,0.479269,0.96851,7.23703
-3.7675,0.856945,0.154407,2,7,1,4.2812,0.469938,0.959457,6.0725
-3.28045,0.8,0.154407,2,5,1,4.59656,0.420789,0.923677,6.76353
-3.08791,0.749681,0.154407,2,4,1,4.27461,0.287329,0.880004,6.97811
-2.70555,0.909063,0.154407,3,11,1,3.34387,0.233932,0.815937,4.59037
-2.15667,0.908816,0.154407,3,11,1,3.45942,0.261025,0.595081,4.67599
-2.24102,0.998434,0.154407,4,15,0,2.69965,0.255282,0.351988,5.68906
-2.03287,0.833333,0.154407,2,6,1,2.43798,0.32646,0.398428,5.38892
-2.3565,0.748743,0.154407,2,4,1,3.0174,0.205611,0.425887,6.12897
-2.45389,0.957504,0.154407,4,24,1,2.78069,0.729916,0.404022,2.37484
-2.75494,0.665658,0.154407,1,3,1,3.6328,0.752108,0.385752,1.74418
-3.79542,0.946897,0.154407,4,20,1,4.71653,0.0394087,0.405828,4.38341
-2.78341,0.996774,0.154407,4,15,0,4.99394,0.184606,0.620743,2.25175
-0.999508,0.888703,0.154407,3,9,1,2.12981,0.517802,0.598582,3.44088
-0.999508,0.18371,0.154407,1,2,1,1.5232,0.517802,0.598582,3.44088
-0.969554,0.5,0.154407,1,2,1,1.45593,0.571876,0.589894,3.79811
-1.80131,0.701418,0.154407,4,15,0,2.02018,0.842451,0.693543,3.13667
-2.10188,0.749238,0.154407,2,4,1,2.21989,0.891455,0.726357,3.72687
-2.01923,0.40196,0.154407,3,8,1,2.98641,0.861034,0.75636,3.31158
-1.86356,0.666542,0.154407,1,3,1,2.40298,0.839455,0.726007,3.07286
-1.66103,0.874949,0.154407,3,8,1,2.47502,0.845129,0.517182,3.09743
-1.66103,0.183453,0.154407,1,2,1,2.76187,0.845129,0.517182,3.09743
-1.11059,0.899901,0.154407,3,10,1,1.86996,0.677627,0.432068,3.45209
-1.11059,0.275169,0.154407,2,4,1,2.23451,0.677627,0.432068,3.45209
-3.24197,0.362503,0.154407,3,15,0,4.73092,0.333854,0.457739,0.766886
-3.82219,0.952241,0.154407,4,22,1,4.94177,0.128883,0.221037,1.30115
-2.80794,0.833333,0.154407,2,6,1,4.92006,0.198819,0.323543,2.22598
-3.49092,0.930539,0.154407,3,15,1,4.20974,0.475054,0.266227,0.670475
-2.91134,0.665199,0.154407,1,3,1,6.71777,0.430839,0.371838,1.06278
-4.09138,0.855238,0.154407,2,7,1,6.29151,0.409351,0.397944,0.297416
-3.91188,0.916499,0.154407,3,12,1,4.73172,0.667977,0.66236,0.421012
-3.26727,0.999997,0.154407,4,15,0,4.0429,0.551816,0.571568,0.674812
-5.19961,0.910813,0.154407,3,12,1,5.8795,0.376143,0.952628,0.551565
-3.82032,0.999855,0.154407,4,15,0,6.11147,0.595036,0.641886,0.412785
-4.61827,0.856661,0.154407,2,7,1,5.3988,0.540374,0.719684,0.201021
-4.01641,0.898833,0.154407,3,10,1,6.00258,0.549387,0.51827,0.300541
-4.64089,0.925907,0.154407,3,14,1,5.47575,0.227107,0.358831,0.244931
-3.41533,0.886845,0.154407,3,9,1,7.17511,0.41791,0.500712,0.573282
-3.45628,0.999836,0.154407,4,15,0,3.65041,0.334135,0.556424,0.611926
-3.58004,0.999947,0.154407,4,15,0,4.08844,0.564746,0.654479,0.529506
-2.84943,0.948596,0.154407,4,20,1,4.7828,0.11248,0.365869,5.10416
-2.49081,0.928571,0.154407,3,14,1,3.12354,0.178183,0.484675,3.46727
-4.09177,0.988545,0.154407,3,15,0,5.44156,0.0500142,0.50647,1.69393
-5.16585,0.898511,0.154407,3,10,1,6.21955,0.0218044,0.749321,1.72092
-3.17037,0.999942,0.154407,4,15,0,5.78698,0.190193,0.41064,1.29384
-5.05537,0.885023,0.154407,3,9,1,5.8256,0.035599,0.385361,0.857496
-3.68945,0.996699,0.154407,3,15,0,7.0864,0.0642501,0.50203,2.10581
-2.10211,0.888435,0.154407,3,9,1,4.57514,0.322762,0.35175,5.69503
-1.30103,0.996479,0.154407,4,23,0,1.99952,0.571853,0.742674,3.10397
-3.65014,0.478061,0.154407,3,8,1,4.53441,0.502966,0.943685,2.66782
-3.9226,0.88643,0.154407,3,9,1,4.71135,0.798419,0.927961,2.42963
-2.77606,0.8,0.154407,2,5,1,3.16697,0.745034,0.941835,3.27328
-3.30096,0.441427,0.154407,4,21,1,4.87681,0.101258,0.75495,6.76451
-3.81098,0.997966,0.154407,4,15,0,4.55719,0.0510738,0.742795,6.05048
-3.32392,0.947964,0.154407,4,20,1,5.22975,0.543427,0.242426,0.865134
-3.85376,0.798355,0.154407,2,5,1,5.91839,0.508423,0.238498,0.491174
-3.20392,0.999986,0.154407,4,15,0,4.19519,0.349971,0.45152,0.781818
-3.58711,0.999892,0.154407,4,15,0,4.32361,0.296621,0.91771,9.30552
-2.70661,0.75,0.154407,2,4,1,6.73645,0.479335,0.627354,9.55966
-2.70661,0,0.154407,0,1,1,4.87536,0.479335,0.627354,9.55966
-2.41117,0.749787,0.154407,2,4,1,3.37888,0.468803,0.577738,9.42353
-2.40694,0.666496,0.154407,1,3,1,3.02318,0.450158,0.641093,9.37957
-1.77944,0.711717,0.154407,3,10,1,2.99649,0.43417,0.635956,8.75315
-1.82499,0.799486,0.154407,2,5,1,2.94373,0.388309,0.774246,8.27329
-1.78238,0.5,0.154407,1,2,1,3.16847,0.4951,0.789583,8.17771
-1.73562,0.499903,0.154407,1,2,1,3.05159,0.391332,0.775412,8.06027
-1.72418,0.5,0.154407,1,2,1,2.20614,0.454866,0.775528,8.13096
-1.72418,0,0.154407,0,1,1,3.19749,0.454866,0.775528,8.13096
-1.72418,0,0.154407,0,1,1,2.6711,0.454866,0.775528,8.13096
-2.01857,0.498124,0.154407,1,2,1,4.73163,0.354319,0.735226,8.74521
-1.46735,0.548344,0.154407,2,5,1,2.53097,0.401781,0.64298,8.10306
-1.95131,0.478626,0.154407,4,25,1,2.61946,0.41389,0.600182,9.00256
-2.02698,0.499728,0.154407,1,2,1,2.86149,0.46915,0.661274,9.03889
